AMZN,AMAZON COM INC,Equity,0.51,310.35,"102,724.00","31,880,393.40","31,880,393.40",Consumer Discretionary,2000019,US0231351067,NASDAQ
AN,AUTONATION INC,Equity,0.02,60.41,"18,649.00","1,126,586.09","1,126,586.09",Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
ANAC,ANACOR PHARMACEUTICALS INC.,Equity,0,32.25,"9,429.00","304,085.25","304,085.25",Health Care,B28M788,US0324201013,NASDAQ
ANAT,AMERICAN NATIONAL INSURANCE CO.,Equity,0,114.26,"1,984.00","226,691.84","226,691.84",Financials,2028420,US0285911055,NASDAQ
ANDE,ANDERSONS INC.,Equity,0.01,53.14,"7,601.00","403,917.14","403,917.14",Consumer Staples,2274922,US0341641035,NASDAQ
ANET,ARISTA NETWORKS INC,Equity,0,60.76,"1,672.00","101,590.72","101,590.72",Information Technology,BN33VM5,US0404131064,New York Stock Exchange Inc.
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.01,28.64,"19,968.00","571,883.52","571,883.52",Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
ANGI,ANGIE'S LIST INC,Equity,0,6.23,"11,503.00","71,663.69","71,663.69",Information Technology,B5B33P8,US0347541015,NASDAQ
ANGO,ANGIODYNAMICS INC.,Equity,0,19.01,"6,784.00","128,963.84","128,963.84",Health Care,B00CR04,US03475V1017,NASDAQ
ANH,ANWORTH MORTGAGE ASSET CORP.,Equity,0,5.25,"37,607.00","197,436.75","197,436.75",Financials,2581901,US0373471012,New York Stock Exchange Inc.
ANIK,ANIKA THERAPEUTICS INC.,Equity,0,40.74,"4,535.00","184,755.90","184,755.90",Health Care,2035754,US0352551081,NASDAQ
ANIP,ANI PHARMACEUTICALS INC,Equity,0,56.39,"1,891.00","106,633.49","106,633.49",Health Care,BCDWBX6,US00182C1036,NASDAQ
ANN,ANN INC.,Equity,0.01,36.48,"13,370.00","487,737.60","487,737.60",Consumer Discretionary,2038537,US0356231078,New York Stock Exchange Inc.
ANR,ALPHA NATURAL RESOURCES INC.,Equity,0,1.67,"60,254.00","100,624.18","100,624.18",Energy,B066NX5,US02076X1028,New York Stock Exchange Inc.
ANSS,ANSYS INC,Equity,0.03,82,"25,351.00","2,078,782.00","2,078,782.00",Information Technology,2045623,US03662Q1058,NASDAQ
ANTM,ANTHEM INC,Equity,0.15,125.67,"76,667.00","9,634,741.89","9,634,741.89",Health Care,BSPHGL4,US0367521038,New York Stock Exchange Inc.
ANV,ALLIED NEVADA GOLD CORP,Equity,0,0.87,"28,409.00","24,715.83","24,715.83",Materials,B1VPN45,US0193441005,Nyse Mkt Llc
AOI,ALLIANCE ONE INTERNATIONAL INC.,Equity,0,1.58,"24,639.00","38,929.62","38,929.62",Consumer Staples,2269865,US0187721032,New York Stock Exchange Inc.
AOL,AOL INC,Equity,0.02,46.17,"21,247.00","980,973.99","980,973.99",Information Technology,B3XD9K9,US00184X1054,New York Stock Exchange Inc.
AON,AON PLC,Equity,0.12,94.83,"81,347.00","7,714,136.01","7,714,136.01",Financials,B5BT0K0,GB00B5BT0K07,New York Stock Exchange Inc.
AOS,A.O. SMITH CORP.,Equity,0.02,56.41,"20,829.00","1,174,963.89","1,174,963.89",Industrials,2816023,US8318652091,New York Stock Exchange Inc.
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Equity,0,8.85,"4,798.00","42,462.30","42,462.30",Information Technology,B5Q3KZ2,BMG6331P1041,NASDAQ
AP,AMPCO-PITTSBURGH CORP.,Equity,0,19.25,"2,245.00","43,216.25","43,216.25",Materials,2031688,US0320371034,New York Stock Exchange Inc.
APA,APACHE CORP,Equity,0.11,62.67,"105,718.00","6,625,347.06","6,625,347.06",Energy,2043962,US0374111054,New York Stock Exchange Inc.
APAGF,APCO OIL & GAS INTERNATIONAL INC.,Equity,0,14.03,"2,410.00","33,812.30","33,812.30",Energy,2045861,KYG0471F1090,NASDAQ
APAM,ARTISAN PARTNERS ASSET MANAGEMENT,Equity,0.01,50.53,"7,469.00","377,408.57","377,408.57",Financials,B8FW545,US04316A1088,New York Stock Exchange Inc.
APC,ANADARKO PETROLEUM CORP,Equity,0.18,82.5,"138,140.00","11,396,550.00","11,396,550.00",Energy,2032380,US0325111070,New York Stock Exchange Inc.
APD,AIR PRODUCTS AND CHEMICALS INC,Equity,0.13,144.23,"58,175.00","8,390,580.25","8,390,580.25",Materials,2011602,US0091581068,New York Stock Exchange Inc.
APEI,AMERICAN PUBLIC EDUCATION INC,Equity,0,36.87,"5,023.00","185,198.01","185,198.01",Consumer Discretionary,B292GM4,US02913V1035,NASDAQ
APH,AMPHENOL CORP CLASS A,Equity,0.07,53.81,"86,142.00","4,635,301.02","4,635,301.02",Information Technology,2145084,US0320951017,New York Stock Exchange Inc.
APOG,APOGEE ENTERPRISES INC.,Equity,0.01,42.37,"7,869.00","333,409.53","333,409.53",Industrials,2046176,US0375981091,NASDAQ
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.01,34.11,"26,411.00","900,879.21","900,879.21",Consumer Discretionary,2043694,US0376041051,NASDAQ
AR,ANTERO RESOURCES CORP,Equity,0.01,40.58,"14,489.00","587,963.62","587,963.62",Energy,BFD2WR8,US03674X1063,New York Stock Exchange Inc.
ARAY,ACCURAY INC.,Equity,0,7.55,"19,593.00","147,927.15","147,927.15",Health Care,B1R2HW6,US0043971052,NASDAQ
ARC,ARC DOCUMENT SOLUTIONS INC.,Equity,0,10.22,"9,988.00","102,077.36","102,077.36",Industrials,B6XSGQ0,US00191G1031,New York Stock Exchange Inc.
ARCB,ARCBEST CORP,Equity,0.01,46.37,"6,888.00","319,396.56","319,396.56",Industrials,BLTFST7,US03937C1053,NASDAQ
ARCP,AMERICAN REALTY CAPITAL PROPERTIES,Equity,0.04,9.05,"248,683.00","2,250,581.15","2,250,581.15",Financials,B4KS9Q0,US02917T1043,NASDAQ
ARCW,ARC GROUP WORLDWIDE INC.,Equity,0,10.14,848,"8,598.72","8,598.72",Industrials,B7XQ4N4,US00213H1059,NASDAQ
ARDX,ARDELYX INC,Equity,0,18.89,"1,333.00","25,180.37","25,180.37",Health Care,BN89V40,US0396971071,NASDAQ
ARE,ALEXANDRIA REAL ESTATE EQUITIES IN,Equity,0.03,88.74,"19,568.00","1,736,464.32","1,736,464.32",Financials,2009210,US0152711091,New York Stock Exchange Inc.
AREX,APPROACH RESOURCES INC.,Equity,0,6.39,"9,400.00","60,066.00","60,066.00",Energy,B28RSK2,US03834A1034,NASDAQ
ARG,AIRGAS INC,Equity,0.04,115.18,"20,346.00","2,343,452.28","2,343,452.28",Materials,2011561,US0093631028,New York Stock Exchange Inc.
ARI,APOLLO COMMERCIAL REAL ESTATE FINA,Equity,0,16.36,"10,943.00","179,027.48","179,027.48",Financials,B4JTYX6,US03762U1051,New York Stock Exchange Inc.
ARIA,ARIAD PHARMACEUTICALS INC.,Equity,0.01,6.87,"47,878.00","328,921.86","328,921.86",Health Care,2066624,US04033A1007,NASDAQ
ARII,AMERICAN RAILCAR INDUSTRIES INC.,Equity,0,51.5,"2,693.00","138,689.50","138,689.50",Industrials,B0WR837,US02916P1030,NASDAQ
ARMK,ARAMARK,Equity,0.01,31.15,"11,479.00","357,570.85","357,570.85",Consumer Discretionary,BH3XG17,US03852U1060,New York Stock Exchange Inc.
ARNA,ARENA PHARMACEUTICALS INC.,Equity,0,3.47,"59,440.00","206,256.80","206,256.80",Health Care,2614443,US0400471027,NASDAQ
ARO,AEROPOSTALE INC.,Equity,0,2.32,"22,308.00","51,754.56","51,754.56",Consumer Discretionary,2872092,US0078651082,New York Stock Exchange Inc.
AROW,ARROW FINANCIAL CORP.,Equity,0,27.49,"2,937.00","80,738.13","80,738.13",Financials,2051374,US0427441029,NASDAQ
ARPI,AMERICAN RESIDENTIAL PROPERTIES RE,Equity,0,17.57,"8,659.00","152,138.63","152,138.63",Financials,B8W8D86,US02927E3036,New York Stock Exchange Inc.
ARR,ARMOUR RESIDENTIAL REIT INC.,Equity,0.01,3.68,"101,780.00","374,550.40","374,550.40",Financials,B59YHZ1,US0423151010,New York Stock Exchange Inc.
ARRS,ARRIS GROUP INC.,Equity,0.02,30.19,"34,412.00","1,038,898.28","1,038,898.28",Information Technology,B9SMM04,US04270V1061,NASDAQ
ARRY,ARRAY BIOPHARMA INC.,Equity,0,4.73,"35,058.00","165,824.34","165,824.34",Health Care,2678654,US04269X1054,NASDAQ
ARTNA,ARTESIAN RESOURCES CORP. CL A,Equity,0,22.59,"2,124.00","47,981.16","47,981.16",Utilities,2418258,US0431132085,NASDAQ
ARUN,ARUBA NETWORKS INC.,Equity,0.01,18.18,"30,615.00","556,580.70","556,580.70",Information Technology,B1VRPM3,US0431761065,NASDAQ
ARW,ARROW ELECTRONICS INC,Equity,0.03,57.89,"27,324.00","1,581,786.36","1,581,786.36",Information Technology,2051404,US0427351004,New York Stock Exchange Inc.
ARWR,ARROWHEAD RESEARCH CORP,Equity,0,7.38,"14,223.00","104,965.74","104,965.74",Health Care,B64F712,US0427972098,NASDAQ
ASB,ASSOCIATED BANCORP ORD,Equity,0.01,18.63,"42,122.00","784,732.86","784,732.86",Financials,2055718,US0454871056,New York Stock Exchange Inc.
ASC,ARDMORE SHIPPING CORP,Equity,0,11.97,"4,954.00","59,299.38","59,299.38",Energy,BCGCR57,MHY0207T1001,New York Stock Exchange Inc.
ASCMA,ASCENT CAPITAL GROUP INC. SERIES A,Equity,0,52.93,"3,916.00","207,273.88","207,273.88",Consumer Discretionary,B3D6PB1,US0436321089,NASDAQ
ASEI,AMERICAN SCIENCE & ENGINEERING INC,Equity,0,51.9,"2,255.00","117,034.50","117,034.50",Industrials,2029207,US0294291077,NASDAQ
ASGN,ON ASSIGNMENT INC.,Equity,0.01,33.19,"14,787.00","490,780.53","490,780.53",Industrials,2658720,US6821591087,New York Stock Exchange Inc.
ASH,ASHLAND INC,Equity,0.04,119.76,"19,120.00","2,289,811.20","2,289,811.20",Materials,B0BVFJ5,US0442091049,New York Stock Exchange Inc.
ASNA,ASCENA RETAIL GROUP INC.,Equity,0.01,12.56,"33,199.00","416,979.44","416,979.44",Consumer Discretionary,B65D9Z3,US04351G1013,NASDAQ
ASPN,ASPEN AEROGELS INC,Equity,0,7.98,"1,566.00","12,496.68","12,496.68",Energy,BN65SM7,US04523Y1055,New York Stock Exchange Inc.
ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S.A,Equity,0,33.79,"4,003.00","135,261.37","135,261.37",Financials,B3VL8R5,LU0445408270,NASDAQ
ASPX,AUSPEX PHARMACEUTICALS INC,Equity,0,52.48,"2,203.00","115,613.44","115,613.44",Health Care,BJ7C0R8,US05211J1025,NASDAQ
ASTE,ASTEC INDUSTRIES INC.,Equity,0,39.31,"5,395.00","212,077.45","212,077.45",Industrials,2060370,US0462241011,NASDAQ
AT,ATLANTIC POWER CORP,Equity,0,2.71,"31,357.00","84,977.47","84,977.47",Utilities,B4MND16,CA04878Q8636,New York Stock Exchange Inc.
ATEN,A10 NETWORKS INC,Equity,0,4.36,"3,471.00","15,133.56","15,133.56",Information Technology,BKQVBN6,US0021211018,New York Stock Exchange Inc.
ATHN,ATHENAHEALTH INC.,Equity,0.02,145.7,"10,520.00","1,532,764.00","1,532,764.00",Health Care,B24FJV8,US04685W1036,NASDAQ
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.02,34.77,"29,471.00","1,024,706.67","1,024,706.67",Materials,2526117,US01741R1023,New York Stock Exchange Inc.
ATK,ALLIANT TECHSYSTEMS INC.,Equity,0.02,116.25,"8,781.00","1,020,791.25","1,020,791.25",Industrials,2017677,US0188041042,New York Stock Exchange Inc.
ATLO,AMES NATIONAL CORP.,Equity,0,25.94,"2,194.00","56,912.36","56,912.36",Financials,B00MZ00,US0310011004,NASDAQ
ATML,ATMEL CORP.,Equity,0.02,8.39,"117,144.00","983,423.88","983,423.88",Information Technology,2062310,US0495131049,NASDAQ
ATNI,ATLANTIC TELE-NETWORK INC.,Equity,0,67.59,"2,383.00","161,066.97","161,066.97",Communication Services,2141349,US0490792050,NASDAQ
ATNM,ACTINIUM PHARMACEUTICALS INC,Equity,0,5.89,"5,418.00","31,912.02","31,912.02",Health Care,B8YYZ19,US00507W1071,Nyse Mkt Llc
ATO,ATMOS ENERGY CORP.,Equity,0.02,55.74,"27,035.00","1,506,930.90","1,506,930.90",Utilities,2315359,US0495601058,New York Stock Exchange Inc.
ATR,APTARGROUP INC.,Equity,0.02,66.84,"18,303.00","1,223,372.52","1,223,372.52",Materials,2045247,US0383361039,New York Stock Exchange Inc.
ATRA,ATARA BIOTHERAPEUTICS INC (PROPOSE,Equity,0,26.75,"1,565.00","41,863.75","41,863.75",Health Care,BP4WT09,US0465131078,NASDAQ
ATRC,ATRICURE INC.,Equity,0,19.96,"7,794.00","155,568.24","155,568.24",Health Care,B0C8KV2,US04963C2098,NASDAQ
ATRI,ATRION CORP.,Equity,0,340.01,398,"135,323.98","135,323.98",Health Care,2012735,US0499041053,NASDAQ
ATRO,ASTRONICS CORP.,Equity,0,55.31,"4,695.00","259,680.45","259,680.45",Industrials,2060518,US0464331083,NASDAQ
ATRS,ANTARES PHARMA INC.,Equity,0,2.57,"28,901.00","74,275.57","74,275.57",Health Care,2383163,US0366421065,NASDAQ
ATSG,AIR TRANSPORT SERVICES GROUP INC.,Equity,0,8.56,"14,425.00","123,478.00","123,478.00",Industrials,2938002,US00922R1059,NASDAQ
ATU,ACTUANT CORP. CL A,Equity,0.01,27.24,"17,594.00","479,260.56","479,260.56",Industrials,2716792,US00508X2036,New York Stock Exchange Inc.
ATVI,ACTIVISION BLIZZARD INC,Equity,0.04,20.15,"135,694.00","2,734,234.10","2,734,234.10",Information Technology,2575818,US00507V1098,NASDAQ
ATW,ATWOOD OCEANICS INC.,Equity,0.01,28.37,"17,564.00","498,290.68","498,290.68",Energy,2062440,US0500951084,New York Stock Exchange Inc.
AUXL,AUXILIUM PHARMACEUTICALS INC.,Equity,0.01,34.38,"13,251.00","455,635.63","455,635.63",Health Care,B01ZP86,US05334D1072,NASDAQ
AVA,AVISTA CORP.,Equity,0.01,35.35,"16,111.00","569,523.85","569,523.85",Utilities,2942605,US05379B1070,New York Stock Exchange Inc.
AVAV,AEROVIRONMENT INC.,Equity,0,27.25,"4,833.00","131,699.25","131,699.25",Industrials,B1P5YY8,US0080731088,NASDAQ
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.09,163.39,"35,391.00","5,782,535.49","5,782,535.49",Financials,2131179,US0534841012,New York Stock Exchange Inc.
AVD,AMERICAN VANGUARD CORP.,Equity,0,11.62,"7,538.00","87,591.56","87,591.56",Materials,2025711,US0303711081,New York Stock Exchange Inc.
AVG,AVG TECHNOLOGIES NV NV,Equity,0,19.74,"9,558.00","188,674.92","188,674.92",Information Technology,B7GH382,NL0010060661,New York Stock Exchange Inc.
AVGO,AVAGO TECHNOLOGIES LTD,Equity,0.11,100.59,"68,274.00","6,867,681.66","6,867,681.66",Information Technology,B3WS2X9,SG9999006241,NASDAQ
AVHI,A V HOMES INC,Equity,0,14.57,"2,668.00","38,872.76","38,872.76",Financials,B7M6703,US00234P1021,NASDAQ
AVIV,AVIV REIT INC.,Equity,0,34.48,"5,303.00","182,847.44","182,847.44",Financials,B9MSW75,US05381L1017,New York Stock Exchange Inc.
AVNR,AVANIR PHARMACEUTICALS INC,Equity,0.01,16.95,"52,925.00","897,078.75","897,078.75",Health Care,B0WR7L8,US05348P4019,NASDAQ
AVP,AVON PRODUCTS INC,Equity,0.02,9.39,"117,841.00","1,106,526.99","1,106,526.99",Consumer Staples,2066721,US0543031027,New York Stock Exchange Inc.
AVT,AVNET INC,Equity,0.03,43.02,"37,486.00","1,612,647.72","1,612,647.72",Information Technology,2066505,US0538071038,New York Stock Exchange Inc.
AVX,AVX CORP.,Equity,0,14,"13,223.00","185,122.00","185,122.00",Information Technology,2053983,US0024441075,New York Stock Exchange Inc.
AVY,AVERY DENNISON CORP,Equity,0.02,51.88,"26,117.00","1,354,949.96","1,354,949.96",Materials,2066408,US0536111091,New York Stock Exchange Inc.
AWAY,HOMEAWAY INC.,Equity,0.01,29.78,"25,558.00","761,117.24","761,117.24",Information Technology,B54YZ85,US43739Q1004,NASDAQ
AWH,ALLIED WORLD ASSURANCE COMPANY HOL,Equity,0.02,37.92,"26,389.00","1,000,670.88","1,000,670.88",Financials,B4LMCN9,CH0121032772,New York Stock Exchange Inc.
AWI,ARMSTRONG WORLD INDUSTRIES INC.,Equity,0.01,51.12,"12,361.00","631,894.32","631,894.32",Industrials,B1FT462,US04247X1028,New York Stock Exchange Inc.
AWK,AMERICAN WATER WORKS INC,Equity,0.04,53.3,"48,709.00","2,596,189.70","2,596,189.70",Utilities,B2R3PV1,US0304201033,New York Stock Exchange Inc.
AWR,AMERICAN STATES WATER CO.,Equity,0.01,37.66,"10,364.00","390,308.24","390,308.24",Utilities,2267171,US0298991011,New York Stock Exchange Inc.
AXAS,ABRAXAS PETROLEUM CORP.,Equity,0,2.94,"22,159.00","65,147.46","65,147.46",Energy,2003030,US0038301067,NASDAQ
AXDX,ACCELERATE DIAGNOSTICS INC,Equity,0,19.19,"6,131.00","117,653.89","117,653.89",Health Care,B8QZWL9,US00430H1023,NASDAQ
AXE,ANIXTER INTERNATIONAL INC.,Equity,0.01,88.46,"7,352.00","650,357.92","650,357.92",Information Technology,2468844,US0352901054,New York Stock Exchange Inc.
AXL,AMERICAN AXLE & MANUFACTURING HOLD,Equity,0.01,22.59,"18,266.00","412,628.94","412,628.94",Consumer Discretionary,2382416,US0240611030,New York Stock Exchange Inc.
AXLL,AXIALL CORP,Equity,0.01,42.47,"19,046.00","808,883.62","808,883.62",Materials,B9F5TH2,US05463D1000,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.37,93.04,"248,057.00","23,079,223.28","23,079,223.28",Financials,2026082,US0258161092,New York Stock Exchange Inc.
AXS,AXIS CAPITAL HOLDINGS LTD,Equity,0.02,51.09,"27,781.00","1,419,331.29","1,419,331.29",Financials,2677606,BMG0692U1099,New York Stock Exchange Inc.
AXTA,AXALTA COATING SYSTEMS LTD,Equity,0.01,26.02,"15,648.00","407,160.96","407,160.96",Materials,BSFWCF5,BMG0750C1082,New York Stock Exchange Inc.
AYI,ACUITY BRANDS INC.,Equity,0.03,140.07,"11,650.00","1,631,815.50","1,631,815.50",Industrials,2818461,US00508Y1029,New York Stock Exchange Inc.
AYR,AIRCASTLE LTD.,Equity,0.01,21.37,"18,663.00","398,828.31","398,828.31",Industrials,B1BDJQ3,BMG0129K1045,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.09,619.11,"8,950.00","5,541,034.50","5,541,034.50",Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
AZPN,ASPEN TECHNOLOGY INC.,Equity,0.01,35.02,"25,591.00","896,196.82","896,196.82",Information Technology,2051868,US0453271035,NASDAQ
AZZ,AZZ INC.,Equity,0.01,46.92,"6,933.00","325,296.36","325,296.36",Industrials,2067672,US0024741045,New York Stock Exchange Inc.
B,BARNES GROUP INC.,Equity,0.01,37.01,"14,998.00","555,075.98","555,075.98",Industrials,2080732,US0678061096,New York Stock Exchange Inc.
BA,BOEING,Equity,0.41,129.98,"199,405.00","25,918,661.90","25,918,661.90",Industrials,2108601,US0970231058,New York Stock Exchange Inc.
BABY,NATUS MEDICAL INC.,Equity,0,36.04,"8,115.00","292,464.60","292,464.60",Health Care,2771133,US6390501038,NASDAQ
BAC,BANK OF AMERICA CORP,Equity,0.82,17.89,"2,875,187.00","51,437,095.43","51,437,095.43",Financials,2295677,US0605051046,New York Stock Exchange Inc.
BAH,BOOZ ALLEN HAMILTON,Equity,0.01,26.53,"20,267.00","537,683.51","537,683.51",Information Technology,B5367T7,US0995021062,New York Stock Exchange Inc.
BALT,BALTIC TRADING LTD,Equity,0,2.51,"13,479.00","33,832.29","33,832.29",Industrials,B60CCZ6,MHY0553W1030,New York Stock Exchange Inc.
BANC,BANC OF CALIFORNIA INC,Equity,0,11.47,"9,538.00","109,400.86","109,400.86",Financials,BCD47X4,US05990K1060,New York Stock Exchange Inc.
BANF,BANCFIRST CORP.,Equity,0,63.39,"1,808.00","114,609.12","114,609.12",Financials,2078782,US05945F1030,NASDAQ
BANR,BANNER CORP.,Equity,0,43.02,"5,252.00","225,941.04","225,941.04",Financials,2346003,US06652V2088,NASDAQ
BAS,BASIC ENERGY SERVICES INC.,Equity,0,7.01,"8,409.00","58,947.09","58,947.09",Energy,B0H5CZ6,US06985P1003,New York Stock Exchange Inc.
BAX,BAXTER INTERNATIONAL INC,Equity,0.17,73.29,"148,772.00","10,903,499.88","10,903,499.88",Health Care,2085102,US0718131099,New York Stock Exchange Inc.
BBBY,BED BATH AND BEYOND INC,Equity,0.06,76.17,"50,771.00","3,867,227.07","3,867,227.07",Consumer Discretionary,2085878,US0758961009,NASDAQ
BBCN,BBCN BANCORP INC.,Equity,0,14.38,"21,376.00","307,386.88","307,386.88",Financials,B70YTB4,US0732951076,NASDAQ
BBG,BILL BARRETT CORP.,Equity,0,11.39,"13,194.00","150,279.66","150,279.66",Energy,B04M3T1,US06846N1046,New York Stock Exchange Inc.
BBNK,BRIDGE CAPITAL HOLDINGS,Equity,0,22.38,"2,383.00","53,331.54","53,331.54",Financials,2763475,US1080301070,NASDAQ
BBOX,BLACK BOX CORP.,Equity,0,23.9,"4,846.00","115,819.40","115,819.40",Information Technology,2546977,US0918261076,NASDAQ
BBRG,BRAVO BRIO RESTAURANT GROUP INC.,Equity,0,13.91,"5,335.00","74,209.85","74,209.85",Consumer Discretionary,B4PXJW6,US10567B1098,NASDAQ
BBSI,BARRETT BUSINESS SERVICES INC.,Equity,0,27.4,"1,947.00","53,347.80","53,347.80",Industrials,2082675,US0684631080,NASDAQ
BBT,BB AND T CORP,Equity,0.12,38.89,"196,910.00","7,657,829.90","7,657,829.90",Financials,2830904,US0549371070,New York Stock Exchange Inc.
BBW,BUILD-A-BEAR WORKSHOP INC.,Equity,0,20.1,"3,368.00","67,696.80","67,696.80",Consumer Discretionary,B034L50,US1200761047,New York Stock Exchange Inc.
BBX,BBX CAPITAL CORP CL A,Equity,0,16.45,"1,904.00","31,320.80","31,320.80",Financials,B89YM24,US05540P1003,New York Stock Exchange Inc.
BBY,BEST BUY INC,Equity,0.05,38.98,"78,656.00","3,066,010.88","3,066,010.88",Consumer Discretionary,2094670,US0865161014,New York Stock Exchange Inc.
BC,BRUNSWICK CORP,Equity,0.02,51.26,"26,028.00","1,334,195.28","1,334,195.28",Consumer Discretionary,2149309,US1170431092,New York Stock Exchange Inc.
BCC,BOISE CASCADE COMPANY,Equity,0.01,37.15,"10,692.00","397,207.80","397,207.80",Materials,B9BP4R1,US09739D1000,New York Stock Exchange Inc.
BCEI,BONANZA CREEK ENERGY INC.,Equity,0,24,"9,104.00","218,496.00","218,496.00",Energy,B71B3K1,US0977931031,New York Stock Exchange Inc.
BCO,THE BRINKS COMPANY,Equity,0.01,24.41,"13,031.00","318,086.71","318,086.71",Industrials,2691305,US1096961040,New York Stock Exchange Inc.
BCOR,BLUCORA INC,Equity,0,13.85,"11,043.00","152,945.55","152,945.55",Information Technology,B8L2DV2,US0952291005,NASDAQ
BCOV,BRIGHTCOVE INC,Equity,0,7.78,"7,744.00","60,248.32","60,248.32",Information Technology,B4XS3D2,US10921T1016,NASDAQ
BCPC,BALCHEM CORP.,Equity,0.01,66.64,"8,082.00","538,584.48","538,584.48",Materials,2072074,US0576652004,NASDAQ
BCR,C R BARD INC,Equity,0.06,166.62,"20,921.00","3,485,857.02","3,485,857.02",Health Care,2077905,US0673831097,New York Stock Exchange Inc.
BCRX,BIOCRYST PHARMACEUTICALS INC.,Equity,0,12.16,"19,218.00","233,690.88","233,690.88",Health Care,2100362,US09058V1035,NASDAQ
BDBD,BOULDER BRANDS INC.,Equity,0,11.06,"16,156.00","178,685.36","178,685.36",Consumer Staples,B9657F5,US1014051080,NASDAQ
BDC,BELDEN INC.,Equity,0.02,78.81,"11,912.00","938,784.72","938,784.72",Information Technology,B01WL78,US0774541066,New York Stock Exchange Inc.
BDE,BLACK DIAMOND INC.,Equity,0,8.75,"5,835.00","51,056.25","51,056.25",Consumer Discretionary,2250193,US09202G1013,NASDAQ
BDGE,BRIDGE BANCORP INC.,Equity,0,26.75,"2,305.00","61,658.75","61,658.75",Financials,B00MZ11,US1080351067,NASDAQ
BDN,BRANDYWINE REALTY TRUST REIT,Equity,0.01,15.98,"49,433.00","789,939.34","789,939.34",Financials,2518954,US1053682035,New York Stock Exchange Inc.
BDSI,BIODELIVERY SCIENCES INTERNATIONAL,Equity,0,12.02,"9,642.00","115,896.84","115,896.84",Health Care,2820165,US09060J1060,NASDAQ
BDX,BECTON DICKINSON,Equity,0.12,139.16,"52,971.00","7,371,444.36","7,371,444.36",Health Care,2087807,US0758871091,New York Stock Exchange Inc.
BEAT,BIOTELEMETRY INC,Equity,0,10.03,"7,232.00","72,536.96","72,536.96",Health Care,BCD7L64,US0906721065,NASDAQ
BEAV,B E AEROSPACE INC,Equity,0.03,58.02,"28,649.00","1,662,214.98","1,662,214.98",Industrials,2089427,US0733021010,NASDAQ
BEBE,BEBE STORES INC.,Equity,0,2.19,"10,297.00","22,550.43","22,550.43",Consumer Discretionary,2257677,US0755711092,NASDAQ
BECN,BEACON ROOFING SUPPLY INC.,Equity,0.01,27.8,"12,911.00","358,925.80","358,925.80",Industrials,B02TS99,US0736851090,NASDAQ
BEE,STRATEGIC HOTELS & RESORTS INC.,Equity,0.02,13.23,"73,362.00","970,579.26","970,579.26",Financials,2438654,US86272T1060,New York Stock Exchange Inc.
